date,amount_mxn,selected_source,selection_basis,merge_status,notebook_amount_mxn,notebook_review_status,notebook_recognition_confidence,notebook_source_page,managementpro_amount_mxn,managementpro_journal_sales_mxn,managementpro_amount_basis,managementpro_validation_status,managementpro_source_method,managementpro_source_snapshot,notes
2020-09-21,206.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,206.50,206.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-22,374.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,374.00,374.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-23,143.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,143.00,143.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-24,161.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,161.00,161.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-25,621.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,621.00,130.50,gross_valid_pos_sales_excluding_cancellations,review_mdb_journal_difference,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 490.50 MXN.
2020-09-26,490.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,490.50,490.50,completed_journal_sales_cut_reconciled,adjudicated_journal_only_cut_match,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120200926.jrn,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit. Journal flags: multiple_sales_under_one_transaction_marker:1.
2020-09-27,122.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,122.00,122.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-28,174.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,174.50,174.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-29,288.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,288.50,288.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-30,360.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,360.50,360.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-01,207.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,207.00,207.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-02,89.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,89.50,89.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-03,326.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,326.50,326.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-04,129.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,129.00,129.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-05,181.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,181.50,181.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-06,231.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,231.50,231.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-07,202.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,202.50,202.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-08,500.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,500.50,500.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-09,125.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,125.00,125.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-10,132.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,132.00,132.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-11,360.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,360.00,360.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-12,846.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,846.50,846.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-13,386.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,386.00,386.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-14,488.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,488.50,488.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-15,208.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,208.00,208.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-16,266.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,266.00,266.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-17,460.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,460.00,302.00,gross_valid_pos_sales_excluding_cancellations,review_mdb_journal_difference,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 158.00 MXN.
2020-10-18,158.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,158.00,158.00,completed_journal_sales_cut_reconciled,adjudicated_journal_only_cut_match,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120201018.jrn,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2020-10-19,316.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,316.00,316.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-20,547.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,547.50,547.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-21,414.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,414.50,414.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-22,382.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,382.00,382.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-23,160.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,160.50,160.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-10-24,356.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,356.50,356.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
