date,amount_mxn,amount_basis,mdb_gross_sales_mxn,returns_mxn,mdb_net_sales_mxn,journal_sales_mxn,notebook_sales_mxn,mdb_minus_journal_mxn,source_method,source_snapshot,validation_status,notes
2020-07-12,20.00,completed_journal_sales_cut_reconciled,,,,20.00,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120200712.jrn,adjudicated_journal_only_cut_match,ManagementPro-recorded sales only; not confirmed complete store revenue. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2020-07-13,14.00,gross_valid_pos_sales_excluding_cancellations,14.00,0.00,14.00,14.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-14,98.00,gross_valid_pos_sales_excluding_cancellations,98.00,0.00,98.00,,,,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_only,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-16,98.00,completed_journal_sales_cut_reconciled,,,,98.00,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120200716.jrn,adjudicated_journal_only_cut_match,ManagementPro-recorded sales only; not confirmed complete store revenue. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2020-07-17,25.50,gross_valid_pos_sales_excluding_cancellations,25.50,0.00,25.50,25.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-18,45.00,gross_valid_pos_sales_excluding_cancellations,45.00,0.00,45.00,45.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-19,97.00,gross_valid_pos_sales_excluding_cancellations,97.00,0.00,97.00,97.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-20,58.00,gross_valid_pos_sales_excluding_cancellations,58.00,0.00,58.00,58.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-21,88.50,gross_valid_pos_sales_excluding_cancellations,88.50,0.00,88.50,88.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-22,85.00,gross_valid_pos_sales_excluding_cancellations,85.00,0.00,85.00,85.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-23,105.50,gross_valid_pos_sales_excluding_cancellations,105.50,0.00,105.50,105.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-24,39.50,gross_valid_pos_sales_excluding_cancellations,39.50,0.00,39.50,39.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-25,78.00,gross_valid_pos_sales_excluding_cancellations,78.00,0.00,78.00,78.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-26,44.00,gross_valid_pos_sales_excluding_cancellations,44.00,0.00,44.00,44.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-27,69.00,gross_valid_pos_sales_excluding_cancellations,69.00,0.00,69.00,69.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-28,179.50,gross_valid_pos_sales_excluding_cancellations,179.50,0.00,179.50,179.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-29,64.50,gross_valid_pos_sales_excluding_cancellations,64.50,0.00,64.50,64.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-30,22.50,gross_valid_pos_sales_excluding_cancellations,22.50,0.00,22.50,22.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-07-31,36.00,gross_valid_pos_sales_excluding_cancellations,36.00,0.00,36.00,,,,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_only,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-01,36.00,completed_journal_sales_cut_reconciled,,,,36.00,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120200801.jrn,adjudicated_journal_only_cut_match,ManagementPro-recorded sales only; not confirmed complete store revenue. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2020-08-03,29.00,gross_valid_pos_sales_excluding_cancellations,29.00,0.00,29.00,29.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-04,149.50,gross_valid_pos_sales_excluding_cancellations,149.50,0.00,149.50,149.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-05,95.50,gross_valid_pos_sales_excluding_cancellations,95.50,0.00,95.50,95.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-06,110.50,gross_valid_pos_sales_excluding_cancellations,110.50,0.00,110.50,110.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-07,41.00,gross_valid_pos_sales_excluding_cancellations,41.00,0.00,41.00,41.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-08,21.00,gross_valid_pos_sales_excluding_cancellations,21.00,0.00,21.00,21.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-09,133.50,gross_valid_pos_sales_excluding_cancellations,133.50,0.00,133.50,133.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-10,58.50,gross_valid_pos_sales_excluding_cancellations,58.50,0.00,58.50,58.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-11,50.00,gross_valid_pos_sales_excluding_cancellations,50.00,0.00,50.00,50.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-12,78.00,gross_valid_pos_sales_excluding_cancellations,78.00,0.00,78.00,78.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-13,7.50,gross_valid_pos_sales_excluding_cancellations,7.50,0.00,7.50,7.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-14,22.00,gross_valid_pos_sales_excluding_cancellations,22.00,0.00,22.00,22.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-15,33.00,gross_valid_pos_sales_excluding_cancellations,33.00,0.00,33.00,33.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-16,104.00,gross_valid_pos_sales_excluding_cancellations,104.00,0.00,104.00,12.00,,92.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 92.00 MXN.
2020-08-17,,unresolved_journal_candidate,,,,92.00,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120200817.jrn,review_possible_date_shift_duplicate,ManagementPro-recorded sales only; not confirmed complete store revenue. Candidate amount is preserved in journal_sales_mxn but intentionally excluded from amount_mxn pending date/duplicate review. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2020-08-18,95.50,gross_valid_pos_sales_excluding_cancellations,95.50,0.00,95.50,95.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-19,126.00,gross_valid_pos_sales_excluding_cancellations,126.00,0.00,126.00,126.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-20,53.00,gross_valid_pos_sales_excluding_cancellations,53.00,0.00,53.00,53.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-21,44.00,gross_valid_pos_sales_excluding_cancellations,44.00,0.00,44.00,44.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-22,73.50,gross_valid_pos_sales_excluding_cancellations,73.50,0.00,73.50,73.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-23,414.50,gross_valid_pos_sales_excluding_cancellations,414.50,0.00,414.50,414.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-24,531.00,gross_valid_pos_sales_excluding_cancellations,531.00,0.00,531.00,433.00,,98.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 98.00 MXN.
2020-08-25,955.00,gross_valid_pos_sales_excluding_cancellations,955.00,0.00,955.00,793.00,,162.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 162.00 MXN.
2020-08-26,260.00,completed_journal_sales_cut_reconciled,,,,260.00,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120200826.jrn,adjudicated_journal_only_cut_match,ManagementPro-recorded sales only; not confirmed complete store revenue. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2020-08-27,279.50,gross_valid_pos_sales_excluding_cancellations,279.50,0.00,279.50,279.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-28,98.00,gross_valid_pos_sales_excluding_cancellations,98.00,0.00,98.00,98.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-29,119.00,gross_valid_pos_sales_excluding_cancellations,119.00,0.00,119.00,119.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-30,223.50,gross_valid_pos_sales_excluding_cancellations,223.50,0.00,223.50,223.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-08-31,309.00,gross_valid_pos_sales_excluding_cancellations,309.00,0.00,309.00,309.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-01,110.50,gross_valid_pos_sales_excluding_cancellations,110.50,0.00,110.50,110.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-02,246.00,gross_valid_pos_sales_excluding_cancellations,246.00,0.00,246.00,246.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-03,333.50,gross_valid_pos_sales_excluding_cancellations,333.50,0.00,333.50,333.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-04,14.00,gross_valid_pos_sales_excluding_cancellations,14.00,0.00,14.00,14.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-05,31.00,gross_valid_pos_sales_excluding_cancellations,31.00,0.00,31.00,31.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-06,26.00,gross_valid_pos_sales_excluding_cancellations,26.00,0.00,26.00,26.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-07,709.50,gross_valid_pos_sales_excluding_cancellations,709.50,0.00,709.50,709.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-08,185.00,gross_valid_pos_sales_excluding_cancellations,185.00,0.00,185.00,185.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-09,196.50,gross_valid_pos_sales_excluding_cancellations,196.50,0.00,196.50,196.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-10,91.00,gross_valid_pos_sales_excluding_cancellations,91.00,0.00,91.00,91.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-11,95.00,gross_valid_pos_sales_excluding_cancellations,95.00,0.00,95.00,95.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-12,104.00,gross_valid_pos_sales_excluding_cancellations,104.00,0.00,104.00,104.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2020-09-13,273.50,gross_valid_pos_sales_excluding_cancellations,273.50,0.00,273.50,273.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
